date,ticker,open,high,low,close,volume,next_close,ret_1d
2026-02-06,TSLA,400.8699951171875,414.54998779296875,397.75,411.1099853515625,62677100.0,417.32000732421875,0.015105500216312484
2026-02-09,TSLA,409.9100036621094,421.25,407.2900085449219,417.32000732421875,54484300.0,425.2099914550781,0.018906316477488205
2026-02-10,TSLA,418.0799865722656,427.25,417.0,425.2099914550781,64450200.0,428.2699890136719,0.007196438512938912
2026-02-11,TSLA,427.9599914550781,436.3500061035156,420.0299987792969,428.2699890136719,57362000.0,417.07000732421875,-0.026151684630639816
2026-02-12,TSLA,430.29998779296875,436.2300109863281,414.0,417.07000732421875,61933400.0,417.44000244140625,0.0008871295242764267
2026-02-13,TSLA,414.30999755859375,424.05999755859375,410.8800048828125,417.44000244140625,51434100.0,,
2026-02-16,TSLA,,,,,,410.6300048828125,
2026-02-17,TSLA,412.3599853515625,413.7200012207031,400.510009765625,410.6300048828125,59678800.0,411.32000732421875,0.0016803507615162367
2026-02-18,TSLA,411.1099853515625,416.8999938964844,409.5799865722656,411.32000732421875,45921400.0,411.7099914550781,0.00094812827947845
2026-02-19,TSLA,407.25,415.25,404.1099853515625,411.7099914550781,51019600.0,411.82000732421875,0.0002672169037039969
2026-02-20,TSLA,408.29998779296875,414.70001220703125,405.5,411.82000732421875,57912200.0,399.8299865722656,-0.029114711618451285
2026-02-23,TSLA,407.2900085449219,407.70001220703125,394.0400085449219,399.8299865722656,69680000.0,409.3800048828125,0.02388519778723699
2026-02-24,TSLA,399.5,410.82000732421875,397.6400146484375,409.3800048828125,58579500.0,417.3999938964844,0.019590573349979917
2026-02-25,TSLA,412.1499938964844,420.3399963378906,412.1499938964844,417.3999938964844,54809700.0,408.5799865722656,-0.021130827631028
2026-02-26,TSLA,414.4200134277344,416.80999755859375,403.6600036621094,408.5799865722656,53602500.0,402.510009765625,-0.014856275407819142
2026-02-27,TSLA,402.94000244140625,407.1199951171875,398.1099853515625,402.510009765625,56890100.0,403.32000732421875,0.00201236624914098
2026-03-02,TSLA,390.6000061035156,404.5400085449219,388.25,403.32000732421875,54963900.0,,
